id,name,hrID
8477217,Kyle Bonis
8477219,Dane Walters
8477250,Ben Rosen
8477214,Conor Allen,allenco01
8477249,Andrew Miller,millean01
8477213,Tim Schaller,schalti01
8477248,Matthew Kirzinger
8477238,Brock Montgomery
8477243,Drew LeBlanc,lebladr01
8477260,Chris Rawlings
8477208,Matt Grassi
8477254,Sean Wiles
8477209,Mike Keenan
8477289,Anton Belov,belovan01
8477246,Antoine Laganiere
8477215,Danny DeKeyser,dekeyda01
8477259,Riley Wetmore
8477220,Nate Schmidt,schmina01
8476764,Jack Maclellan
8476766,Cole Schneider,schneco02
8476769,Bobby Farnham,farnhbo01
8476767,Sebastian Stalberg
8476762,Aaron Gens
8477225,Jared Coreau,coreaja01
8476803,Shawn Hunwick,hunwish01
8476807,Matt Tennyson,tennyma01
8476798,Karl Stollery,stollka01
8476804,Scott Greenham
8476525,Colin Miller,milleco02
8476526,Ben Thomson,thomsbe01
8476446,Alexander Ruuttu,ruuttal01
8477315,Mike Williamson,willimi01
8476150,Chad Costello
8476312,Josh Manson,mansojo01
8476518,Carter Sandlak
8476524,Stefan Beyers
8476322,Chase Balisy,balisch01
8476385,Mario Lucia,luciama01
8476399,Blake Coleman,colembl01
8476397,Keegan Lowe,loweke02
8477989,Christian Dvorak,dvorach01
8476853,Morgan Rielly,riellmo01
8476882,Teuvo Teravainen
8476340,Aaron Harstad,harstaa01
8476876,Malcolm Subban,subbama01
8476437,Victor Rask,raskvi01
8476341,Anton Forsberg,forsban01
8476859,Lukas Sutter,suttelu01
8476483,Rickard Rakell,rakelri01
8476046,Steven Tarasuk
8476985,Dmitry Sinitsyn,sinitdm01
8477731,Mike Ullrich
8476313,Steve Michalek,michast01
8476984,Gianluca Curcuruto,curcugi01
8477732,Alexandre Lavoie
8477986,Brandon Montour,montobr01
8477089,Denver Manderson
8476205,Stephane Da Costa
8477743,Artem Demkov
8476495,Seth Griffith,griffse01
8477742,Jack Nevins
8476215,Stephen Schultz
8477744,Josh Watson
8476502,Andrew Smith
8477745,Scott Marean
8477286,Ilari Melart
8476213,John Scrymgeour
8477237,Mike Condon,condomi01
8476221,Chris Barton
8477239,Jason Beattie
8477216,Tyler Rimmer
8477253,George Hughes
8477681,Brett Lyon
8477678,Henrik Odegaard
8476493,Steven Janes
8477244,Chad Ruhwedel,ruhwech01
8477240,Carter Rowney,rowneca01
8477733,Cameron Burt
8477251,Joe Diamond
8477324,Saku Salminen,salmisa01
8477323,Wilhelm Westlund,westlwi01
8477316,Jeremy Grégoire
8477313,Santeri Saari,saarisa01
8476461,Sean Couturier,coutuse01
8476993,Artur Gavrus,gavruar01
8477708,Billy Sias
8476286,Brent Andrews,andrebr01
8476816,Daniel New
8477306,Mathieu Coderre-Gagnon
8476223,Mike Matczak
8476813,Matt Mangene
8477299,Pat Mullane
8477308,Avery Peterson,peterav01
8477312,Antoine Bibeau,bibeaan01
8477307,Robin Press,pressro01
8476361,Zachary Yuen,yuenza01
8477310,Marc McNulty,mcnulma01
8477304,Reto Suri
8477469,Zach Nastasiuk,nastaza01
8477318,Zachary Leslie,lesliza01
8476466,Sven Baertschi,baertsv01
8476468,J.T. Miller,millejt01
8476465,Ryan Murphy,murphry01
8476467,Jamie Oleksiak,oleksja01
8476772,Brian O'Neill,oneilbr01
8476775,Gabe Guentzel
8476778,Jamie MacQueen
8476805,Spencer Abbott,abbotsp01
8476777,Connor Goggin
8476509,Maxime Lagace,lagacma01
8476776,Scott Zurevinski
8476274,Evan Mosher
8476394,Michael Paliotta,paliomi01
8476395,David Honzik,honzida01
8476829,Joey Sides
8476828,Jay Silvia
8476831,Barry Almeida
8476387,Samu Perhonen,perhosa01
8476377,Samuel Noreau,noreasa01
8476511,Samuel Henley,henlesa01
8476498,Reid Edmondson
8476827,Chad Billins,billich01
8477565,Brandon Shea
8476400,Logan Shaw,shawlo01
8476532,Scott Fleming
8476566,Calle Ridderwall
8477309,Quentin Shore,shorequ01
8477561,Richard Nejezchleb,nejezri01
8477562,Erik Bradford
8476339,Dominik Uher,uherdo01
8477300,Viktor Svedberg,svedbvi01
8476388,Andrey Pedan,pedanan01
8476530,Ben Youds
8476531,Mike Schwindt
8476538,Michal Cajkovsky
8476512,Jimmy Oligny,olignji01
8477322,Aleksi Makela,makelal01
8476398,Travis Ewanyk,ewanytr01
8477319,Blaine Byron,byronbl01
8477321,Anthony Louis,louisan01
8476510,Zachary Bell
8476582,Jordan Depape
8476586,Dylan Hood
8476580,Jonathan Narbonne
8477686,Linus Lundin
8477685,Mike Little
8476334,Frans Tuohimaa,tuohifr01
8477317,Miro Aaltonen,aaltomi01
8476317,Matej Stransky,stranma01
8477729,Mike Cornell
8477242,Dustin Butler
8476924,Martin Frk,frkma01
8476520,Dylan Willick
8476911,Tanner Richard,richata01
8476915,Jujhar Khaira,khairju01
8476919,Chris Tierney,tiernch01
8476920,Samuel Kurker
8476918,Jimmy Vesey,veseyji02
8476922,Boo Nieves,nievecr01
8476234,Keith Kinkaid,kinkake01
8476925,Colton Sissons,sissoco01
8476908,John Draeger,draegjo01
8476901,Justin Kea,keaju01
8476212,Kyle Ostrow
8476219,Patrick Cannone,cannopa01
8477709,Mario Lamoureux
8476903,Jon Gillies,gillijo01
8476899,Matt Murray,murrama02
8476967,Brett Kulak,kulakbr01
8477496,Elias Lindholm,lindhel01
8476898,Jarrod Maidens,maideja01
8477495,Seth Jones,jonesse01
8476966,Gemel Smith,smithge02
8476206,Andy Miele,mielean01
8476897,Oskar Sundqvist,sundqos01
8476904,Chris Driedger,driedch01
8476894,Brendan Leipsic,leipsbr01
8476895,Chris Calnan,calnach01
8476873,Mark Jankowski,jankoma01
8476890,Patrick Sieloff,sielopa01
8476887,Filip Forsberg,forsbfi01
8476896,Jake Paterson,paterja01
8476889,Radek Faksa,faksara01
8476888,Mikhail Grigorenko,grigomi01
8476892,Colton Parayko,parayco01
8476870,Stefan Matteau,mattest02
8477767,Scott Barchard
8476435,Alex Khokhlachev
8476869,Brady Skjei,skjeibr01
8476434,John Gibson,gibsojo01
8476874,Olli Maatta
8476891,Matt Grzelcyk,grzelma01
8476438,Brandon Saad,saadbr01
8476872,Scott Laughton,laughsc01
8476863,Sebastian Collberg,collbse01
8476864,Ville Pokka,pokkavi01
8476867,Brendan Gaunce,gauncbr01
8476865,Matthew Finn
8476862,Mitchell Moroz,morozmi01
8476935,Dillon Fournier,fourndi01
8476268,Mattias Sjogren
8476336,Iiro Pakarinen,pakarii01
8476519,Mike Kramer
8476988,Matt Benning,bennima01
8477546,Adam De Champlain
8477512,Frederik Gauthier,gauthfr01
8477509,Mirco Mueller
8477507,Nikita Zadorov,zadorni01
8477505,Alexander Wennberg,wennbal01
8477504,Josh Morrissey,morrijo04
8476362,Ludwig Blomstrand,blomslu01
8476360,Marcel Noebels,noebema01
8476515,Dylan Wruck
8477503,Max Domi,domima01
8477502,Samuel Morin,morinsa01
8476979,Erik Gustafsson,gustaer01
8477506,Ryan Pulock,pulocry01
8476990,Wesley Myron,myronwe01
8477498,Darnell Nurse,nurseda01
8477497,Sean Monahan,monahse01
8476357,Marek Tvrdon,tvrdoma01
8477501,Valeri Nichushkin,nichuva01
8476934,Brock McGinn,mcginbr01
8476366,Yaroslav Kosov,kosovya01
8476983,Paul LaDue
8476976,Rhett Holland,hollarh01
8476982,Danny O'Regan,oregada01
8476974,Thomas Di Pauli,dipauth01
8476921,Jordan Martinook,martijo01
8476923,Damon Severson,severda01
8476978,Matia Marcantuoni,marcama01
8476359,Steffen Soberg,soberst01
8476315,Matt Mahalak,mahalma01
8476871,Tanner Pearson,pearsta01
8477532,Mike Monfredo
8476374,Sean Kuraly,kuralse01
8476392,Adam Lowry,lowryad01
8476391,T.J. Tynan,tynant.01
8476389,Vincent Trocheck,trochvi01
8476320,Daniel Pribyl,pribyda01
8476396,Steven Fogarty,fogarst01
8476379,Darren Dietz,dietzda01
8476369,Seth Ambroz,ambrose01
8476375,Shane McColgan,mccolsh01
8477500,Bo Horvat,horvabo01
8476371,Tony Cameranesi,camerto01
8476986,Marek Langhamer,langhma01
8477530,Boston Leier
8476987,Jake Bischoff,bischja01
8476989,Petteri Lindbohm,lindbpe02
8477499,Rasmus Ristolainen,ristora01
8476423,Reid Boucher,bouchre01
8477534,Domenic Monardo
8477533,Matt Petgrave
8477536,Chance Braid
8477535,Taylor Foster
8476469,Joel Armia,armiajo01
8476503,Ian Saab
8476992,Marek Mazanec,mazanma01
8476994,Vinnie Hinostroza,hinosvi01
8476578,Sam Grist
8476576,Jacob Doty
8477514,Matt Murphy
8477515,Louis-Philip Guindon
8476998,Francis Beauvillier,beauvfr01
8477450,Jason Dickinson,dickija01
8477563,Michael Chiasson
8477443,Fredrik Bergvik,bergvfr01
8477531,Robert Linsmayer
8477529,Colby Cave,caveco01
8477525,Matt Staples
8477527,Ross Johnston,johnsro02
8477528,Spenser Jensen
8477519,Jordan Dekort
8477521,Philippe Cadorette
8477518,Matthew Boudens
8477516,Maxime Gravel
8476910,Scott Kosmachuk,kosmasc01
8476544,Blake Millman
8477086,Alexandre Carrier,carrial01
8476905,Chandler Stephenson,stephch02
8477451,Ryan Hartman,hartmry01
8477447,Shea Theodore,theodsh01
8477441,Jordan Subban,subbajo01
8477452,Ian McCoshen,mccosia01
8477449,Morgan Klimchuk,klimcmo01
8477513,Peter Trainor
8476422,Mike Reilly,reillmi01
8476507,Jessey Astles
8476330,Adam Wilcox,wilcoad01
8476504,Trevor Cheek
8476324,Peter Ceresnak,cerespe01
8477517,Nathan Glass
8477520,Jean-Sebastien Dea
8476839,Viktor Fasth,fasthvi01
8477241,Connor Hardowa
8476481,Zack Phillips,phillza01
8476244,Raphael Diaz,diazra01
8476209,Mike Sislo,sislomi01
8476208,Matt Campanale,campama01
8477573,Nathan Walker,walkena01
8476381,Andrew Shaw,shawan01
8476232,Eric Baier
8477582,Gabriel Slight
8476202,Francois Brisebois
8477577,Brenden Miller
8477301,Jeremy Langlois,langlje01
8477311,Tommy Veilleux,veillto01
8476830,Jordie Johnston
8476818,Brandon Glover
8477570,Matej Beran
8476464,Duncan Siemens,siemedu01
8477576,Tony Turgeon
8477539,John Padulo
8477569,Daniel Zweep
8476380,Yannick Veilleux,veillya01
8476390,Joseph Cramarossa,cramajo01
8476497,Nick Tabisz
8476203,Tommy Grant
8477552,Zane Jones
8477351,Ryan Segalla,segalry01
8477352,Ryan Fitzgerald,fitzgry01
8477343,Tyler Lewington,lewinty01
8476961,Fredrik Larsson
8477564,Charlie Millen
8477566,Sergey Tolchinsky,tolchse01
8477448,Marko Dano
8477587,Brett Welychka
8477568,Adam Brace
8477296,Greg Miller
8477340,Jacob Jackson,jacksja02
8477298,Mike Dalhuisen
8477349,Troy Josephs,joseptr01
8476384,Max Friberg,fribema01
8476960,Andreas Athanasiou,athanan01
8476496,Gabriel Desjardins
8477591,Josh Jooris,joorijo01
8476349,Colin Jacobs,jacobco01
8476383,Simon Karlsson,karlssi01
8477590,Troy Donnay
8476343,Garret Sparks,sparkga01
8477589,Ronalds Kenins
8476344,Tyler Graovac,graovty01
8477594,Gregory Betzold
8476846,Cristopher Nilstorp,nihlsch01
8476858,Phillip Di Giuseppe,digiuph01
8477586,Broc Little
8476852,Griffin Reinhart,reinhgr01
8476207,Brian Gibbons,gibbobr01
8476533,Charles Vaughan
8477584,Eric Brassard
8476555,Robin Gusse
8476568,Nathan Smith,smithna02
8476563,Danick Gauthier
8476558,Olivier D'Aoust
8476866,Nicolas Kerdiles,kerdini01
8476430,Tomas Jurco
8477290,Michael Raffl,rafflmi01
8476218,Chase Polacek
8476819,Jeremy Welsh,welshje01
8476559,Matthew Carter
8476211,Carter Camper,campeca01
8476528,Dan Milan
8476373,Niklas Lundstrom,lundsni01
8476506,James Martin
8476440,Markus Granlund,granlma01
8476439,Brett Ritchie,ritchbr01
8477762,Nicholas Rioux
8476283,Alex Broadhurst,broadal01
8477583,Curtis Valk,valkcu01
8476547,Nicolas Therrien
8476335,Dillon Donnelly,donnedi01
8476835,Daniel Bang,bangda01
8477769,Evan Trupp
8477993,Justin Kirkland,kirklju01
8477987,Ryan Donato,donatry01
8477990,Brandon Halverson,halvebr01
8477992,Jonas Johansson,johanjo02
8477344,Miles Liberati,libermi01
8477544,Philippe Maillet,maillph01
8476537,Wesley Vannieuwenhuizen
8476881,Tomas Hertl
8476875,Mike Matheson,mathemi01
8476505,Turner Elson,elsontu01
8477291,Maxim Lamarche
8477236,Jussi Olkinuora,olkinju01
8476508,Stefan Fournier
8477345,Markus Soberg,soberma01
8477206,Peter Sivak
8477211,Chris Casto
8476401,Daniel Catenacci,catenda01
8476470,Nathan Beaulieu,beaulna01
8477431,Stephon Williams,willist01
8476977,Daniil Zharkov,zharkda01
8477218,Nick Bailen
8477417,Peter Cehlarik
8476546,Martin Lefebvre
8477413,Sven Andrighetto,andrisv01
8477419,Mason Geertsen,geertma01
8476577,Campbell Elynuik
8477473,Justin Bailey,baileju01
8476548,Maxime Villemaire
8477421,Kyle Platzer,platzky01
8477420,Jackson Houck,houckja01
8477442,Martin Reway,rewayma01
8477210,Buddy Robinson,robinbu01
8477414,Keaton Thompson,thompke02
8477716,David Harris
8477350,Mitchell Dempsey,dempsmi01
8476516,Nathan Burns
8476338,Jordan Fransoo,fransjo02
8476826,Yanni Gourde,gourdya01
8477429,Andrew Copp,coppan01
8477428,Justin Auger,augerju01
8476321,Sam Jardine,jardisa01
8477578,Reid Gow
8476463,Jonas Brodin,brodijo01
8477444,Andre Burakovsky
8476522,Adam Payerl,payerad01
8477087,Zoltan Hetenyi
8476550,Ian Watters
8476553,Garrett Suter
8476562,Alexandre Beauregard
8477445,Hunter Shinkaruk,shinkhu01
8477446,Michael McCarron,mccarmi01
8477593,Zach Davies
8477082,Dmitry Korobov,korobdm01
8477075,Cameron Brace
8477085,Ashton Sautner,sautnas01
8477078,Markus Lauridsen
8477070,Liam O'Brien,obrieli01
8477083,Cody Corbett
8477079,Alexander Gudbranson
8477068,Brooks Ostergard
8476545,Kurtis Gabriel,gabriku01
8476543,Adam Kambeitz
8477320,Anton Blidh,blidhan01
8477084,Mackenzie Skapski,skapsma01
8477059,Damien Brunner,brunnda01
8477073,Kurtis MacDermid,macdeku01
8477080,Jamie Wise
8477044,Mikael Wikstrand,wikstmi01
8477081,Kevin Gagne
8477049,Brendan Collier,collibr01
8477038,Nikita Gusev,gusevni01
8477050,Jamie Phillips,phillja01
8477046,Joakim Ryan,ryanjo02
8477060,Ian Slater
8477065,David Vallorani
8477031,Matthew Beattie,beattma01
8477041,Brady Austin,austibr01
8476316,Laurent Brossoit,brossla01
8476302,Frank Corrado,corrafr01
8477045,Jaynen Rissling,risslja01
8477575,Jeff Malcolm
8477641,Mathew Campagna
8476285,Matthew Peca,pecama01
8476561,Mike Montgomery
8477482,Zach Sanford,sanfoza01
8476995,James de Haas
8477479,Tyler Bertuzzi,bertuty01
8477764,Jordan Kremyr
8477488,Brett Pesce,pescebr01
8477485,Jonathan-Ismael Diaby
8477480,Eric Comrie,comrier01
8477476,Artturi Lehkonen,lehkoar01
8477475,Philippe Desrosiers,desroph01
8477486,Emile Poirier,poiriem01
8477477,Marco Roy
8476584,Matej Machovsky
8477314,Brian Pinho,pinhobr01
8477139,Dustin Gazley
8477140,Kenton Miller
8477147,Vincent LoVerde
8477464,Nic Petan,petanni01
8477481,Linus Arnesson,arnesli01
8477465,Tristan Jarry,jarrytr01
8477463,Steven Santini,santist01
8477462,Robert Hagg
8476581,Klarc Wilson
8477466,Nick Sorensen
8477460,Laurent Dauphin,dauphla01
8477013,Erik Nystrom,nystrer02
8477138,Brett Olson
8477467,Gustav Olofsson,olofsgu01
8477474,Madison Bowey,boweyma01
8477478,William Carrier,carriwi01
8477136,John Ryder
8477461,Remi Elie,eliere01
8476462,Dougie Hamilton,hamildo01
8476834,Roman Cervenka
8476501,Scott Wietecha
8476499,Luke Lockhart
8476500,Mitch Elliot
8477579,Ludwig Karlsson
8476363,Brian Ferlin,ferlibr01
8476367,John Persson,perssjo01
8476365,Garrett Meurs,meursga01
8476358,Colin Suellentrop,suellco01
8476412,Jordan Binnington,binnijo01
8476421,Josiah Didier,didiejo01
8476413,Justin Sefton,seftoju01
8477471,Dillon Heatherington,heathdi01
8476337,Mitchell Theoret,theormi01
8477574,Parker Milner
8476410,Josh Leivo,leivojo01
8476414,Alexandre Grenier,grenial01
8477387,Emil Pettersson,petteem01
8476411,Jonathan Racine,racinjo01
8476587,Shayne Campbell
8477405,Marcus Hogberg
8477379,Grant Besse,bessegr01
8477493,Aleksander Barkov,barkoal01
8476991,Samuel Fejes
8477411,Jimmy Lodge,lodgeji01
8477492,Nathan MacKinnon,mackina01
8477484,Spencer Martin,martisp01
8477490,Niklas Hansson,hanssni01
8477487,Adam Tambellini,tambead01
8476877,Jordan Schmaltz,schmajo01
8477491,Nick Baptiste
8476535,Zachary Franko
8477043,Christian Djoos,djoosch01
8477048,Louis Nanne,nannelo02
8477489,Keegan Kanzig,kanzike01
8477035,Matt Tomkins,tomkima01
8476327,Richard Nedomlel,nedomri01
8477047,Kenton Helgesen,helgeke01
8477042,Jonatan Nielsen,nielsjo01
8477033,Viktor Loov
8477040,Judd Peterson,peterju02
8477034,Jaycob Megna,megnaja02
8477483,Yan Pavel Laplante
8477039,Sergey Kostenko,kostese01
8477036,Rasmus Bodin,bodinra01
8477027,Matthew Deblouw,debloma01
8477020,Travis Brown,browntr01
8477018,Ben Hutton,huttobe01
8477030,Tyrel Seaman,seamaty01
8477023,Reece Willcox,willcre01
8477015,Connor Brown,brownco02
8477032,Justin Hache,hacheju01
8477021,Alexander Kerfoot,kerfoal01
8477011,Daniel Zaar,zaarda01
8477029,Colton Hargrove,hargrco01
8477008,Ryan Olsen,olsenry01
8477019,Niklas Tikkinen,tikkini01
8477009,Jake Dotchin,dotchja01
8477010,Joseph Blandisi,blandjo01
8477022,Michael McKee,mckeemi02
8477415,Anton Slepyshev,slepyan01
8477014,Jesse Graham,grahaje01
8477416,Oliver Bjorkstrand,bjorkol01
8477418,Evan Cowley,cowleev01
8477007,Collin Olson,olsonco01
8477024,Thomas Spelling,spellth01
8477016,Cody Payne,payneco01
8477392,Hudson Fasching,faschhu01
8477394,Chris Leblanc,leblach01
8477456,J.T. Compher,comphj.01
8477458,Valentin Zykov,zykovva01
8477616,Connor Boland
8477066,Max Iafrate
8477470,Gabryel Boudreau,boudrga01
8477076,JC Lipon
8476180,Joe Pereira
8477063,Josh Robinson
8476201,Ryan Ginand
8477057,Etienne Marcoux
8477017,Francois Tremblay,trembfr01
8476191,Kevan Miller,milleke03
8477991,Alex Lintuniemi,lintual01
8477012,John McCarron,mccarjo02
8477424,Juuse Saros,sarosju01
8476552,Jordan Hickmott
8476186,Mike Embach
8477425,Miles Wood,woodmi01
8477077,Frederick Roy
8477072,Marcus McIvor
8477457,Zach Fucale
8476179,Will Acton,actonwi01
8476177,Matt Read,readma01
8477453,Chris Bigras,bigrach01
8477614,Jerome Verrier
8477426,Nick Paul,paulni01
8477454,Adam Erne,ernead01
8476178,Brennan Poderzay
8477455,Jacob de la Rose
8477061,Andre Bouvet-Morrissette
8477763,Brandon MacLean
8477058,Felix Girard,girarfe01
8476182,Shayne Neigum
8476175,Pat Nagle,naglepa01
8477245,Eric Hartzell
8476815,Chris Noonan
8476850,Ryan Murray,murrary01
8476855,Nail Yakupov,yakupna01
8476851,Alex Galchenyuk,galchal01
8476845,Ryan Lasch
8476817,Alden Hirschfeld
8476560,Nick Layton
8477062,Taylor Nelson
8477051,Brandon Whitney,whitnbr01
8477550,Rhyse Dieno
8477548,Cameron MacLise
8477551,Colton Heffley
8477545,Philippe Trudeau
8477541,Dakota Mermis,mermida01
8477542,Daniel Johnston
8477540,Alexandre Gosselin
8477538,Justice Dundas
8477537,Dalton Young
8477255,Vincent Arseneau
8476567,Joe Devin
8476854,Hampus Lindholm,lindhha01
8476856,Matt Dumba
8476860,Dylan Blujus,blujudy01
8476415,Kyle Rau,rauky01
8476487,Philip-Micheal Pinard-Devos
8477995,Brandon Hickey,hickebr01
8476799,Cameron Schilling,schilca01
8476588,Ryan Harrison
8476536,Colin Smith,smithco01
8476527,Craig Duininck
8476557,Scott Oke
8476364,Martin Gernat,gernama01
8476556,Curtis Crombeen
8476517,Dylan Busenius
8476492,Michael Curtis
8477069,Kyle Jean
8477071,Maxime Langelier-Parent
8476044,Eric Lampe
8476189,Aaron Bogosian
8476183,Artem Bidlevskii
8476187,Paul Dainton
8476185,Kale Kerbashian
8476176,Tanner House
8476188,Wade MacLeod
8477632,Kyle Beattie
8476181,Nathan Longpre
8477652,Paxton Leroux
8477612,Jean Dupuy
8476490,Patrick Kennedy
8477622,Marcus Hinds
8477656,William Heelis
8477657,Sebastian Geoffrion
8477663,Doug Clarkson
8477665,Robert Shea
8477613,Ty Stanton
8477662,Greg Coburn
8477611,Ty Bilcke
8477653,Dylan Smoskowitz
8476491,Joshua McFadden
8477631,Brandon Baddock,baddobr01
8477680,Josh Currie,currijo01
8476857,Pontus Aberg
8476844,Niklas Svedberg,svedbni01
8477659,Zach Lorentz
8477654,Andrew Taranto
8477640,Taylor Burke
8476445,Johan Sundstrom,sundsjo01
8477643,Andrew Ryan
8477644,Franky Palazzese
8476521,Garrett Clarke
8476523,Jonathan Parker
8476842,Joonas Jarvinen
8476549,Daniil Tarasov,tarasda01
8477666,Simon Moser,mosersi01
8476996,Max Gortz,gortzma01
8476288,Ryan Dzingel,dzingry01
8477282,Eric Levine
8477994,Dominic Turgeon,turgedo01
8476281,Brad Navin,navinbr01
8476284,Michael Schumacher,schummi01
8476279,Jyrki Jokipakka,jokipjy01
8476551,Reid Jackson
8476849,Harri Pesonen,pesonha01
8476304,David Broll,brollda01
8476287,Max Everson,eversma01
8476273,Olivier Dame-Malka
8476275,Antti Tyrvainen
8476861,Oscar Dansk,danskos01
8476386,Shane Prince,princsh01
8476539,Jonathan Marchessault,audymjo01
8476433,Magnus Hellberg,hellbma01
8477997,Nikita Tryamkin,tryamni01
8477025,Clark Seymour,seymocl01
8477297,Carsen Chubak
8476352,Michael Mersch,merscmi01
8476393,Nick Cousins,cousini01
8476436,Dmitrij Jaskin
8476261,Bryan Haczyk
8477602,Mark Nemec
8477596,Mickael Beauregard
8476280,Zac Larraza,larraza01
8476282,Colin Sullivan,sullico01
8477508,Curtis Lazar,lazarcu01
8476418,Robbie Russo,russoro01
8477026,Henri Kiviaho,kiviahe01
8477341,Andreas Johnsson,johnsan01
8476417,Joachim Nermark,nermajo01
8477347,Emil Galimov,galimem01
8476420,Rasmus Bengtsson,bengtra01
8477996,Juho Lammikko,lammiju01
8477037,Valeri Vasiliev,vasilva01
8477667,Jonathon McGuire
8477717,Derek Hender
8476529,Matt Stanisz
8477543,Kyle Hope
8477406,Mattias Janmark,janmama02
8477384,Josh Brown,brownjo01
8477386,Henri Ikonen,ikonehe01
8477412,Cole Cassels,casseco01
8477410,Bogdan Yakimov,yakimbo01
8477409,Carter Verhaeghe,verhaca01
8477393,Myles Bell,bellmy01
8477401,John Hayden,haydejo01
8477390,Ben Betker,betkebe01
8477397,Dane Birks,birksda01
8477402,Pavel Buchnevich,buchnpa01
8477396,Brendan Burke,burkebr01
8477398,Connor Crisp,crispco01
8477400,Ryan Kujawinski,kujawry01
8477389,Tim Harrison,harriti01
8477391,Sean Malone,malonse01
8477395,Merrick Madsen,madseme01
8477399,Tyrell Goulbourne,goulbty01
8477403,Taylor Cammarata,cammata01
8477388,Tyler Ganly,ganlyty01
8477383,Gage Ausmus,ausmuga01
8477382,Wiley Sherman,shermwi01
8477363,Cole Ully,ullyco01
8477404,Jake Guentzel,guentja01
8477407,Anthony Duclair,duclaan01
8477377,Anton Cederholm,cederan01
8477375,Anthony Florentino,florean01
8477330,Dominik Kubalik
8477326,Joel Vermin,vermijo01
8477357,Saku Maenalanen
8477327,Rushan Rafikov,rafikru01
8477361,Calvin Petersen,peterca01
8477369,Carson Soucy,soucyca01
8477634,Trevor Murphy,murphtr01
8477658,Michael Moffat
8477645,Adam Antkowiak
8477003,Riley Barber,barberi01
8477650,Josh Derko
8477647,Ben Fanelli
8477006,Christoph Bertschy,bertsch02
8477635,Cain Franson
8476958,Jaccob Slavin,slavija01
8477637,Kevin Raine
8477004,Clifford Watson,watsocl01
8477655,Myles Harvey
8476962,Zach Stepan,stepaza01
8477639,MacKenzie Shields
8477633,Tanner Eberle
8477646,Nathan Chiarlitti
8477002,Francois Brassard,brassfr01
8477599,Christopher Festarini
8476963,Sean Maguire,maguise01
8477598,Jesse Lees
8477601,Colin MacDonald
8477597,Jayden Hart
8477000,Simon Fernholm,fernhsi01
8476902,Esa Lindell,lindees01
8476900,Steven Hodges,hodgest01
8477638,Jordan Maletta
8476893,James Melindy,melinja01
8477365,Connor Clifton,cliftco01
8477600,Dane Fox
8477595,Brody Silk
8477423,Matt Buckles,bucklma01
8477422,Michael Downing,downimi01
8477664,Robin Soudek
8476913,Devin Shore,shorede01
8477373,Michael Brodzinski,brodzmi01
8476948,Charles Hudon,hudonch01
8477028,Nick Ebert,ebertni01
8476917,Adam Pelech,pelecad01
8476916,Tim Bozon,bozonti01
8476914,Joonas Korpisalo,korpijo01
8477376,Blake Heinrich,heinrbl01
8476949,Joey Laleggia
8477651,Peter Sakaris
8477378,Patrik Bartosak,bartopa01
8476946,Michael Clarke,clarkmi01
8476936,Ben Johnson,johnsbe02
8476956,Mikko Vainonen,vainomi01
8476957,Calle Andersson,anderca01
8476939,Graham Black,blackgr01
8476940,Robert Baillargeon,baillro01
8476513,Jacob Gervais-Chouinard
8477368,Viktor Crus Rydberg
8477522,Nikolas Brouillard,brouini01
8476868,Henrik Samuelsson,samuehe01
8477727,Ben Meisner
8477336,Nolan De Jong,dejonno01
8477374,Fabrice Herzog,herzofa01
8477356,Kristers Gudlevskis,gudlekr01
8477360,Evan Campbell,campbev01
8477333,Marcus Karlstrom,karlsma02
8477367,Eric Roy,royer03
8477364,Terrance Amorosa,amorote01
8477372,Teemu Kivihalme,kivihte01
8477358,Brent Pedersen,pederbr01
8477141,Mikael Tam
8477381,Matej Paulovic,pauloma01
8477338,Hampus Melen,melenha01
8477370,Vincent Dunn,dunnvi01
8477362,Gustav Possler,posslgu01
8477339,Alexandre Belanger,belanal02
8477355,Will Butcher,butchwi01
8477385,Ben Storm,stormbe01
8477329,Eric Locke,lockeer01
8477359,Tucker Poolman,poolmtu01
8477334,Peter Quenneville,quennpe01
8477328,Gregory Chase,chasegr01
8477337,John Gilmour,gilmojo01
8477332,Jedd Soleway,solewje01
8477371,Mitch Wheaton
8477366,Luke Johnson,johnslu01
8477335,Kyle Burroughs,burroky01
8477325,Wade Murphy,murphwa01
8477135,David Rutherford
8477005,Ryan Rupert,ruperry01
8476975,Cedric Paquette
8476970,Andrew O'Brien,obriean01
8476968,Timothy Boyle,boyleti01
8476969,Austin Wuthrich,wuthrau01
8477331,David Drake,drakeda02
8477134,Rob Madore
8476964,Alexander Delnov,delnoal01
8477998,Warren Foegele,foegewa01
8477434,David Pope,popeda01
8477435,Ryan Graves,gravery01
8477438,Eamon McAdam,mcadaea01
8477432,Dylan Labbe,labbedy01
8477436,Robin Norell,norelro01
8477437,Zach Pochiro,pochiza01
8477440,Jan Kostalek,kostaja02
8477430,Nick Moutrey,moutrni01
8477305,Ben Duffy
8476332,Pathrik Westerholm,westepa01
8476227,Joe Whitney,whitnjo01
8476217,Jeff Dimmen
8476932,Anthony Stolarz,stolaan01
8476240,Jerry Kuhn
8476226,Brodie Reid
8476965,Loic Leduc,leduclo01
8476926,Dalton Thrower,throwda01
8476796,Justin Maylan
8477526,Matthew Needham
8476455,Gabriel Landeskog,landega01
